Subj_id,Trial,Env,Order,Probe,pk_vel,movement_duration,travel_duration,harvest_duration,pk_acc_rep,max_distance,avg_pk_fr,avg_hrt,alpha_vals,grip_count,berries,mid_15_trial,time_bw_patch_harvests,time_last_berry
611,68,1,1,0,0.925291303592495,1320,495,4595,3.32327845694629,0.388405669642513,509.537457917879,112.5,50,4,147,1,2135,450485
611,69,1,1,0,0.998099294055859,1120,465,4560,5.42339257442166,0.399545883470696,663.284683165995,110,50,4,147,1,2050,456565
611,70,1,1,0,1.09006270009539,1040,420,4455,4.13438290355757,0.419158788024155,549.95349341728,115,50,4,147,1,2015,462505
611,71,1,1,0,1.0613669759583,1105,415,2410,5.39501870681162,0.427356887283251,515.476590425432,112.5,30,2,54,1,1950,465695
611,72,1,1,0,0.931763574077229,1310,515,4685,3.69503519142765,0.406168518321912,500.809516902553,115,50,4,147,1,3085,472690
611,73,1,1,0,0.8989237271646,1095,480,4830,4.91173347890403,0.396573971422891,564.293258265244,113.75,30,4,88,1,2220,479145
611,74,1,1,0,1.03394149845452,1235,420,5095,4.19026416434476,0.411806841887705,593.405171358781,117.5,50,4,147,1,2060,485600
611,75,1,1,0,0.979337578707765,1170,465,5075,6.57861772130334,0.414754981590236,557.967266192584,115,50,4,147,1,2200,491865
611,76,1,1,0,0.921371501106187,1070,490,2320,3.45854796022697,0.388549955306408,658.840938063197,110,30,2,54,1,2530,495755
611,77,1,1,0,0.913209163868126,1065,435,4795,4.23461476516317,0.409546240636535,688.396177808141,108.75,50,4,147,1,2440,502200
611,78,1,1,0,0.948831327821461,1325,525,2055,3.59828482436902,0.381529320322551,707.832305161733,110,30,2,54,1,2595,506165
611,79,1,1,0,0.951648918289777,1025,430,4630,5.30534206901343,0.401586075683749,677.408197200411,111.25,50,4,147,1,2090,512195
611,80,1,1,0,1.0290104096872,1130,415,990,3.97092140970821,0.415009836856726,536.451838772328,115,10,1,10,1,2110,514305
611,81,1,1,0,1.01556529382802,1025,425,4460,5.57626834976821,0.416308849106067,743.46398791502,113.75,50,4,147,1,2415,520565
611,82,1,1,0,1.00255079846764,985,435,935,3.65699582155008,0.395994136477312,578.396358415737,165,10,1,10,1,2060,522625
611,83,1,1,0,1.00576449763059,1060,450,5150,4.86912658434028,0.393207234247381,552.033181236559,108.75,50,4,147,1,2800,529475
611,84,1,1,0,0.739239820166395,1735,570,6015,3.0719567487504,0.393735452037019,621.221011039679,117,50,5,167,1,2365,537150
611,85,1,1,0,0.990201556558719,1070,430,3375,5.86983300445803,0.423311471751871,628.971007057516,115,30,3,73,1,2195,542020
611,86,1,1,0,1.12685212741076,1445,410,1210,4.72951542946392,0.402507800648604,663.379225774912,155,10,1,10,1,2280,544300
611,87,1,1,0,0.939954651335705,1000,435,5805,5.09362141010812,0.403882619474067,631.149479269173,119,50,5,167,1,2580,552065
611,88,1,1,0,1.1685373808127,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50,NaN,NaN,1,NaN,NaN
611,89,1,1,0,1.14892997518417,1240,1280,3260,5.4399676937452,0.431553702481479,639.582722625334,113.333333333333,30,3,73,1,NaN,558370
611,90,1,1,0,1.12879895802893,1075,405,5000,4.32476853749331,0.404229336774401,497.246312191775,120,50,4,147,1,2000,564285
611,91,1,1,0,0.99838975149785,1080,495,5095,6.20334915925324,0.396852761397941,607.097209256789,112.5,50,4,147,1,2620,570925
611,92,1,1,0,0.888195256109541,1280,655,4410,3.84224682651697,0.370372460328241,522.809095043097,110,50,4,147,1,2805,577665
611,93,1,1,0,0.996245543416928,1105,425,4650,4.90529052362953,0.403995193631406,476.878873056151,121.25,50,4,147,1,1950,583585
611,94,1,1,0,1.00587761662712,1405,660,5465,4.06438356908958,0.391874610746424,552.906762618076,95,50,5,167,1,2410,591050
611,95,1,1,0,1.02734098179294,1160,450,5545,4.32671261098418,0.39911361589095,454.186082879204,125,50,5,167,1,1925,598005
611,96,1,1,0,1.02708344847611,1020,460,3660,3.83348025390881,0.38612407194476,550.987566585443,110,30,3,73,1,2475,603125
611,97,1,1,0,0.919774156459127,1305,485,4640,4.7500965617047,0.41043088248861,540.257147871748,121.25,50,4,147,1,2160,609175
611,98,1,1,0,1.01275390227495,1545,460,1085,4.53880038084857,0.420597840997769,434.784833186973,130,10,1,10,1,2280,611455
611,99,1,1,0,0.958708464607494,955,445,4680,4.81801918522392,0.405322471624675,505.165910135261,112.5,50,4,147,1,2580,618050
611,100,1,1,0,1.09984343744768,1005,390,5005,4.74397379805019,0.394670226752751,649.455956207248,116.25,50,4,147,1,2480,624510
611,101,1,1,0,1.03128578954218,1250,445,4770,5.01133252831116,0.399635491291965,634.9418635812,118.75,50,4,147,1,2120,630740
611,102,1,1,0,1.03029829555519,1085,435,5515,3.80952805803033,0.407491885155421,552.537468943489,107,50,5,167,1,2120,637895
611,103,1,1,0,1.00953305806772,1170,470,4805,5.08860406329918,0.398750163367411,626.829079000465,110,50,4,147,1,2330,644120
611,104,1,1,0,0.954362440893417,1065,475,6225,3.59305712211814,0.400677409420177,668.781341720651,113,50,5,167,1,2115,651825
611,105,1,1,0,1.0279260151497,1320,465,6195,5.81447227878049,0.397400325868988,540.355587442068,121,50,5,167,1,2220,659660
611,106,1,1,0,1.00620318493937,1055,510,5490,4.96563668736575,0.387095464292458,548.919743067459,91,50,5,167,1,2160,666780
611,107,1,1,0,0.948234836383297,1280,450,3920,4.62101621833828,0.412441830114146,532.01382777644,90,30,3,73,1,2265,672405
611,108,1,1,0,0.977170386010574,1180,460,5920,3.56216388276022,0.412486573872955,604.640109576489,121,50,5,167,1,2385,679955
611,109,1,1,0,0.909762334427516,1620,460,4390,3.45087914578149,0.433121726998993,607.316809222549,90,50,4,147,1,2080,685725
611,110,1,1,0,1.20230189557851,980,350,5735,4.42797159945606,0.435619442399502,535.0033959883,99,50,5,167,1,2075,692885
611,111,1,1,0,1.00400837509845,1200,580,1750,7.54956152608063,0.39419955991036,511.480876984287,72.5,30,2,54,1,2285,696340
611,112,1,1,0,0.959161279975403,1115,550,5480,3.77105732762035,0.375444102977708,551.755218598207,106,50,5,167,1,2315,703650
611,113,1,1,0,0.984724052996447,1075,435,5915,5.24656777052873,0.40693812581549,578.613444676118,105,50,5,167,1,2105,711175
611,114,1,1,0,1.05734065425224,965,420,6320,4.28855206756004,0.403463326696456,591.387803462196,124,50,5,167,1,2455,718905
611,115,1,1,0,0.937764935779966,1690,510,5985,4.87838436155979,0.396921224939615,472.710956904157,122,50,5,167,1,2245,726655
611,116,1,1,0,0.953894610569861,1185,475,6460,3.5868703561453,0.397064687584792,476.670562255048,133,50,5,167,1,2500,734545
611,117,1,1,0,0.978971685200083,1205,450,4640,4.89655098553504,0.396848703137388,591.224844122434,117.5,50,4,147,1,2050,740675
611,118,1,1,0,0.941765118057354,1250,485,4335,3.58431117721987,0.40748352702152,663.781622646552,113.75,50,4,147,1,2030,746590
611,119,1,1,0,1.11150451179912,1110,395,3385,6.63092169658212,0.41712567822359,627.346401310359,116.666666666667,30,3,73,1,1950,751280
611,120,1,1,0,1.13920543909378,1365,370,960,4.4703242568388,0.433074187254753,585.141055573883,120,10,1,10,1,2195,753475
611,121,1,1,0,1.06187281420964,1155,430,4625,5.20930794571448,0.410373335431625,584.850000104544,111.25,50,4,147,1,2510,759975
611,122,1,1,0,1.02029843360437,975,485,4300,4.49777907479904,0.389458620323097,561.578363820323,100,30,4,88,1,2145,765825
611,123,1,1,0,1.05989115175172,1485,390,4555,6.0403136971659,0.419600190434204,501.305775941022,125,50,4,147,1,1990,771685
611,124,1,1,0,1.04254334961995,1725,385,5520,4.48229769799888,0.426876893376111,553.50560900118,109,50,5,167,1,2125,778800
611,125,1,1,0,1.12670267290942,950,380,4350,5.83144413095008,0.406175875513833,584.197084540373,98.75,50,4,147,1,1850,784540
611,126,1,1,0,1.09180406243909,1210,435,3495,4.71866154518072,0.399825635720809,633.78369730161,98.3333333333333,30,3,73,1,2435,789495
611,127,1,1,0,1.0572448610609,1420,475,5825,6.9088229028712,0.387510648416091,564.623251332861,111,50,5,167,1,2000,796890
611,128,1,1,0,1.18211750958931,1220,385,3060,4.82664191091665,0.401564775369886,519.399060732733,135,30,3,73,1,2015,801550
611,129,1,1,0,1.11702338989041,905,405,1760,7.03644867619038,0.386993322153691,702.065609729246,105,30,2,54,1,1970,804820
611,130,1,1,0,1.10668452480555,1770,450,5665,4.26181713509084,0.388633837326241,441.116738622523,130,50,5,167,1,2100,812070
611,131,1,1,0,1.16357569876781,1365,395,4255,6.19296716892328,0.411016700725571,496.990330046282,90,50,4,147,1,1945,817670
611,132,1,1,0,1.20019817665992,1015,355,975,5.03863112929562,0.416711029243339,481.454558776899,110,10,1,10,1,1990,819660
611,133,1,1,0,1.04220824911522,955,450,805,5.31830305623796,0.390889198242907,430.912805132902,100,10,1,10,1,2515,822175
611,134,1,1,0,1.04542710253007,950,485,4425,4.56933912484651,0.384366363476404,598.215066998296,111.25,50,4,147,1,2465,828535
611,135,1,1,0,1.10173992054391,960,405,4310,8.32344232061825,0.404876058162475,609.389200321396,107.5,50,4,147,1,1930,834280
611,136,1,1,0,1.44972722378071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50,NaN,NaN,1,NaN,NaN
611,137,1,1,0,0.98564870989442,1460,1185,4765,7.61410816146881,0.465783604920615,558.669448681316,107.5,50,4,147,1,NaN,841680
611,138,1,1,0,1.10175446962258,1230,435,4715,4.7939861676149,0.397294063377679,587.019692843292,113.75,50,4,147,1,2000,847890
611,139,1,1,0,1.08440352515379,975,400,4320,6.51850628597045,0.422145435879297,700.689898322471,113.75,50,4,147,1,1960,853640
611,140,1,1,0,1.03865391555729,1185,555,4135,5.38945703068186,0.393522122849131,629.005757123192,90,50,4,147,1,2205,859465
611,141,1,1,0,1.11392193187921,1575,455,4600,6.96279139460281,0.371424159460737,638.907177722312,120,50,4,147,1,2065,865530
611,142,1,1,0,1.25563988585658,1205,390,4425,6.13942146015963,0.393722916820581,551.37676193821,113.75,30,4,88,1,1955,871395
611,143,1,1,0,1.09876877677524,1485,410,1825,7.16916595969984,0.406901576872975,783.929922959825,92.5,30,2,54,1,1865,874540
611,144,1,1,0,0.952085360312337,2550,580,4475,4.01646557013747,0.407583714722765,558.858906530794,116.25,50,4,147,1,2370,880710
611,145,1,1,0,1.08070640240685,1125,430,2165,6.53992511745438,0.400564341963327,642.356862905401,115,30,2,54,1,2110,884125
611,146,1,1,0,0.95812870112244,1180,490,4255,5.08812594366609,0.391063712376185,625.145562303703,103.75,50,4,147,1,2415,890315
611,147,1,1,0,1.11642046657931,1190,410,4400,6.37711054438283,0.406139006981487,808.455767264192,108.75,50,4,147,1,1955,896190
611,148,1,1,0,1.09703712928428,1070,385,5800,4.4797497956523,0.416515656075057,637.878832677723,111,50,5,167,1,1915,903420
611,149,1,1,0,1.10889020187125,1130,400,5005,4.71692401866773,0.42378452391815,645.508252564271,117.5,50,4,147,1,2045,909430
611,150,1,1,0,1.03236221312584,1100,470,980,5.50256336738617,0.386800159401468,585.452946748014,145,10,1,10,1,2520,911950
611,151,1,1,0,1.05254738142431,1005,450,4760,5.29239588429899,0.390038828817679,585.484601444373,103.75,50,4,147,1,2485,918150
611,152,1,1,0,1.11020689771495,1160,405,5385,5.8703775104738,0.40899863369199,630.048280848144,97,50,5,167,1,2500,925530
611,153,1,1,0,1.21537864876349,965,370,4355,8.29872217350918,0.420447363563411,607.543622165673,102.5,50,4,147,1,1930,931235
611,154,1,1,0,1.13661957394532,1560,405,4775,5.18834146398196,0.40619156344451,502.889523884001,116.25,50,4,147,1,1960,937115
611,155,1,1,0,1.14905786606229,940,375,940,6.9337189477431,0.422556355404128,502.726863889022,120,10,1,10,1,2245,939360
611,156,1,1,0,1.18633369531099,1225,380,3160,5.81758850533746,0.412745239433905,553.796511466644,111.666666666667,30,3,73,1,2300,944295
611,157,1,1,0,1.14331579623458,1020,410,4380,9.28562660999119,0.392714934616642,549.925078053401,107.5,50,4,147,1,1960,950150
611,158,1,1,0,1.18800550995034,1080,405,865,5.79447904935952,0.382446260619906,591.573952571721,110,10,1,10,1,1970,952120
611,159,1,1,0,1.13546554798267,1285,430,4655,6.87561469630048,0.376788860434617,676.596732750931,112.5,50,4,147,1,2440,958615
611,160,1,1,0,1.27516327644708,1025,345,1095,5.26336076519385,0.403395824639344,630.71520518697,110,10,1,10,1,1960,960575
611,161,1,1,0,1.36709543171065,925,310,4530,11.5286188046231,0.427037518503014,591.826226051084,106.25,50,4,147,1,2420,966940
611,162,1,1,0,1.26762752172977,1405,335,4565,7.24705154387939,0.416426806482344,587.34341389173,92.5,50,4,147,1,1860,972770
611,163,1,1,0,1.13708958425864,1145,400,4390,6.29412140807935,0.423349265796606,617.786818689829,95,50,4,147,1,1955,978650
611,164,1,1,0,1.19386606748609,1045,400,2980,6.34008001901634,0.404902862643506,612.309740511915,95,30,3,73,1,1920,983220
611,165,1,1,0,1.27131896764698,1120,385,5655,8.78213943092414,0.414831337684952,609.691253549896,102,50,5,167,1,1875,990205
611,166,1,1,0,1.31972274241621,1445,335,5485,5.9474066733744,0.426575466877419,571.622563904234,85,50,5,167,1,1780,997140
611,167,1,1,0,1.18622531303211,1125,450,1790,6.98894462382206,0.39969402167305,636.533614792001,120,30,2,54,1,1925,1000440
611,168,1,1,0,1.24103652757227,940,400,1835,5.98397371104546,0.37905760141115,488.25408741047,107.5,30,2,54,1,1850,1003610
611,169,1,1,0,1.16774177598627,1040,425,1820,8.90627078374927,0.391779120596056,587.518181482122,97.5,30,2,54,1,2085,1007045
611,170,1,1,0,1.20754370334067,920,360,4490,5.4676731346306,0.399589221025842,634.008652174205,110,50,4,147,1,1885,1012945
611,171,1,1,0,1.18830369529852,1085,400,4520,8.73977712236241,0.438038301450797,525.038993596492,103.75,50,4,147,1,1995,1018815
611,172,1,1,0,1.28267738934561,1350,405,2930,8.3240303237457,0.413404456968622,559.534373093593,103.333333333333,30,3,73,1,2145,1023420
611,173,1,1,0,1.21686908262187,1075,385,4645,7.64419259957531,0.397782382500296,575.903859492981,100,50,4,147,1,2090,1029375
611,174,1,1,0,1.26948566724205,1540,365,5905,6.20474164941348,0.391220897632714,583.603715572214,100,50,5,167,1,1930,1036690
611,175,1,1,0,1.13613474031909,1060,370,4165,7.79656887487549,0.420451893905847,583.287125117521,103.75,50,4,147,1,1920,1042325
611,176,1,1,0,1.34326303315532,800,350,5685,7.34305819850819,0.380885090550716,601.748579902058,102,50,5,167,1,1825,1049475
611,177,1,1,0,1.47053268986035,980,305,3115,10.8208033451172,0.411173332334513,555.792341434463,103.333333333333,30,3,73,1,1705,1053780
611,178,1,1,0,1.31627763112278,965,335,4250,7.41927822431079,0.425399427475518,651.688961485619,100,50,4,147,1,1990,1059485
611,179,1,1,0,1.38002047592348,1120,340,4225,11.9435767982273,0.41442487507304,656.399912320044,81.25,50,4,147,1,1910,1065110
611,180,1,1,0,1.35790225175053,1040,380,4395,7.02006173982505,0.375638161979551,544.325616247697,106.25,50,4,147,1,1920,1070840
611,181,1,1,0,1.33396123192055,1180,320,1045,8.93860846445198,0.428305313381464,450.329403017199,110,10,1,10,1,1905,1072745
611,182,1,1,0,1.49292943779464,930,395,4170,7.95093732832395,0.40308232956238,570.498780696756,88.75,50,4,147,1,2430,1078855
611,183,1,1,0,1.34175669453767,1100,315,1810,9.31708235751559,0.426677992169198,597.938433224529,120,30,2,54,1,1995,1082170
611,184,1,1,0,1.49941604966215,1440,310,1795,8.88968250251139,0.42817128795575,618.734332113637,90,30,2,54,1,1920,1085280
611,185,1,1,0,1.47228552509803,885,420,4635,10.3948519421542,0.408364743623396,558.152246705847,106.25,50,4,147,1,1925,1091255
611,186,1,1,0,1.30096353319041,1115,370,5240,7.08825663397571,0.404678520571081,607.902420319724,101,50,5,167,1,2160,1098340
611,187,1,1,0,1.15231616438133,1120,385,4340,9.00282264833807,0.399465193652356,641.23481265811,95,50,4,147,1,1845,1103880
611,188,1,1,0,1.38012734664007,720,385,4170,7.83018471607228,0.383633940019289,549.80179694153,111.25,50,4,147,1,2155,1109850
611,189,1,1,0,1.42538407854531,1030,335,955,10.7585378347358,0.402140432005918,442.565173858201,115,10,1,10,0,1915,1111765
611,190,1,1,0,1.53331277271478,1180,450,4045,9.40671696489884,0.412568425354122,591.095837610908,81.25,50,4,147,0,2415,1117865
611,191,1,1,0,1.42615192010368,835,330,2940,11.159065870795,0.39738355020162,564.907618968388,96.6666666666667,30,3,73,0,1690,1122135
611,192,1,1,0,1.48019691855984,1365,370,4480,9.80997466972154,0.395230470672728,633.873071571278,121.25,50,4,147,0,1855,1128060
611,193,1,1,0,1.42512282525446,1185,420,925,8.99414186417518,0.417731943379194,595.268927009189,80,10,1,10,0,1865,1129925
611,194,1,1,0,1.32383412207703,1620,410,4135,9.00905242801762,0.423138666039408,695.394789182556,101.25,50,4,147,0,2500,1136245
611,195,1,1,0,1.18745776051418,1065,385,4035,6.70759002663269,0.396804440780908,567.188445290232,73.75,50,4,147,0,1755,1141655
611,196,1,1,0,1.54944370017218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50,NaN,NaN,0,NaN,NaN
611,197,1,1,0,1.3682866044605,1230,1155,6010,9.82331508552851,0.41807722915332,601.456841754283,99,50,5,167,0,NaN,1150405
611,198,1,1,0,1.44709439017188,1060,470,5005,8.2387541185334,0.388684310516864,591.700874960774,106.25,50,4,147,0,1970,1156965
611,199,1,1,0,1.34659945160521,825,365,4580,9.23956119313068,0.38856698831599,574.815308274637,102.5,50,4,147,0,2095,1162845
611,200,1,1,0,1.35078712118014,2100,430,4280,7.99536188934331,0.38906464425869,592.114881280536,98.75,50,4,147,0,2170,1168975
611,201,1,1,0,1.46459961200368,1140,355,4380,10.7143324624514,0.39738600014397,540.966559724301,107.5,50,4,147,0,1785,1174675
611,202,1,1,0,1.52873749678543,930,430,4075,8.02598967213853,0.393856819964479,516.432672657509,63.75,50,4,147,0,1815,1180055
611,203,1,1,0,1.29430789372801,1195,415,5565,10.4528959140592,0.402037437330904,573.55869983997,78,50,5,167,0,2115,1187290
611,204,1,1,0,1.11948780269457,1390,455,4095,7.34332557867538,0.396577732165573,540.071258179838,78.75,50,4,147,0,2095,1193015
611,205,1,1,0,1.30193295639378,1045,365,4265,9.04378718250368,0.402470827757065,542.033903341965,96.25,50,4,147,0,1905,1198780
611,206,1,1,0,1.46326997576779,1010,345,5785,9.20265546835935,0.41284960052574,653.664274730993,110,50,5,167,0,2185,1206365
611,207,1,1,0,1.34627782038756,1185,350,4355,9.03565119365564,0.432170515898728,574.211927859121,106.25,50,4,147,0,2140,1212400
611,208,1,1,0,1.36967517636121,1095,370,4250,7.70764300554046,0.403261693815048,567.614506615909,102.5,50,4,147,0,1810,1218105
611,209,1,1,0,1.32798146720426,1025,355,4340,10.1333409509997,0.394099678755623,517.786970484322,100,30,4,88,0,1870,1223925
611,210,1,1,0,1.19888694247691,1320,420,4275,6.26785190781822,0.393775658183193,523.763054068114,116.25,50,4,147,0,1870,1229760
611,211,1,1,0,1.12976075328742,1135,440,2065,6.72071499022982,0.397480398461275,553.723424320895,75,30,2,54,0,1740,1232790
611,212,1,1,0,1.33026927792579,990,360,4140,7.76903905840391,0.383647421463002,618.553552793367,96.25,50,4,147,0,2335,1238885
611,213,1,1,0,1.20040907149666,1255,435,4420,9.6575749301683,0.398823662491557,559.82457462811,108.75,50,4,147,0,1935,1244700
611,214,1,1,0,1.18779192001928,1300,385,2995,6.44491959949791,0.405478742125492,566.607976722859,98.3333333333333,30,3,73,0,1930,1249205
611,215,1,1,0,1.38945283169596,1310,370,2340,11.5276820029535,0.410948928293188,645.681264868902,102.5,30,2,54,0,2230,1252755
611,216,1,1,0,1.35509892220809,980,350,2970,7.16916723809932,0.4083956537464,605.872139960397,105,50,3,122,0,2080,1257370
611,217,1,1,0,1.30715700063269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50,NaN,NaN,0,NaN,NaN
321,1,0,0,0,0.495149859753105,1695,NaN,5315,2.04439911685885,0.380775119276391,588.151217164835,195,10,4,28,0,NaN,53675
321,2,0,0,0,0.682893024443126,1375,645,8220,2.43084816396153,0.37075110776151,508.843928864751,130,10,6,33,0,2970,63610
321,3,0,0,0,0.7242026999958,1515,745,8305,3.96876744153453,0.398595569501638,435.521644788132,130,10,6,33,0,2885,73770
321,4,0,0,0,0.715693146091412,1310,570,7870,2.73455629297458,0.397533533834377,546.758578665027,120.833333333333,10,6,33,0,2665,83260
321,5,0,0,0,0.699458284866312,1220,1485,9940,4.0558811198012,0.32617517543892,530.601481342198,132.142857142857,10,7,34,0,3705,95760
321,6,0,0,0,0.705208102900051,1300,610,10195,2.70518376302769,0.381379588344469,496.941829796215,125,10,7,34,0,2850,107025
321,7,0,0,0,0.601671548809513,1635,820,11450,3.88065689703972,0.403447025629134,433.006352770639,111.25,10,7,34,0,4635,120140
321,8,0,0,0,0.594800714298376,1570,705,9830,2.36833433196968,0.389006381695862,518.608986713338,123.571428571429,10,7,34,0,4365,133240
321,9,0,0,0,0.56758243692032,1430,800,9735,3.16666346863547,0.398741491141314,545.746276430077,121.428571428571,10,7,34,0,3025,144775
321,10,0,0,0,0.666409463623471,2335,720,10480,2.15556296055392,0.382369799450308,494.483002016049,134.285714285714,10,7,34,0,2960,156320
321,11,0,0,0,0.581385100245085,1650,740,12390,2.97165047467977,0.404932164901584,541.899920526968,121.111111111111,30,9,125,0,5645,173365
321,12,0,0,0,0.613663612370892,2550,805,9635,2.32689977597151,0.379353933229719,553.125375580901,122.857142857143,10,7,34,0,2830,184755
321,13,0,0,0,0.541706111605991,1980,890,9825,2.72084448526475,0.393612374475471,516.184696513505,118.571428571429,10,7,34,0,2970,196515
321,14,0,0,0,0.54963083456168,1605,845,15950,2.52877564514786,0.373120416692937,517.514956092137,120,30,11,130,1,2920,214320
321,15,0,0,0,0.376198373969739,1885,1045,10795,1.74932498419924,0.396165424694893,557.99005904709,122.857142857143,10,7,34,1,3200,226385
321,16,0,0,0,0.502469278557507,1545,860,10455,2.07021916637342,0.381987617180685,517.546642491747,120.714285714286,10,7,34,1,4460,239470
321,17,0,0,0,0.437036515503401,2345,1180,10925,1.9191583819439,0.429104815286847,446.204051451804,122.142857142857,10,7,34,1,6290,254855
321,18,0,0,0,0.407716825348864,2655,1030,10435,1.41238495338863,0.39956714691169,515.74138929931,124.285714285714,10,7,34,1,4585,268030
321,19,0,0,0,0.432958394518428,1980,970,17770,1.95798808321266,0.398985210270673,483.290721779787,124.166666666667,30,12,131,1,6140,289605
321,20,0,0,0,0.450206546140415,1760,890,19285,1.49964206751083,0.40897999566189,546.050667259766,123.846153846154,50,13,225,1,6285,313650
321,21,0,0,0,0.447501765217806,1885,950,8315,2.09774852281925,0.421290393373827,551.333053934194,120,10,6,33,1,3425,324280
321,22,0,0,0,0.417565860171755,1900,960,17215,1.28818926911202,0.391064046560116,500.83848632027,123.75,50,12,223,1,3165,343290
321,23,0,0,0,0.364955870665885,1745,965,14135,1.37882988068131,0.403029509964411,503.997429287486,120.5,30,10,128,1,3375,359570
321,24,0,0,0,0.468110276104936,1645,845,20210,2.08551563299851,0.392632171271849,443.107343239492,121.428571428571,50,14,226,1,3185,381620
321,25,0,0,0,0.39779422064607,2025,1025,10645,1.97632741828211,0.419893371308438,493.038882082335,124.285714285714,10,7,34,1,3345,393645
321,26,0,0,0,0.451941428934139,1845,935,10950,1.78879049573293,0.374625363534581,560.792797125425,119.285714285714,10,7,34,1,4950,407495
321,27,0,0,0,0.392671906966057,1600,1020,9985,1.60927687264662,0.404908173412889,507.316624633325,126.428571428571,10,7,34,1,4710,420405
321,28,0,0,0,0.448077466983272,1855,940,17730,1.6747743232412,0.39070823208642,546.298695453801,120,30,12,131,1,4915,440710
321,29,0,0,0,0.420947395188635,1645,905,10550,1.48106607842435,0.399536808958762,485.968494487548,115.714285714286,10,7,34,1,5755,455185
321,30,0,0,0,0.419209277240125,2135,1105,19200,1.42265388946332,0.398392441632684,523.472091783039,121.153846153846,50,13,225,1,6060,479265
321,31,0,0,0,0.410521811927025,1950,1000,10635,1.6901188886845,0.409853420688401,503.069382565356,123.571428571429,10,7,34,1,3270,491335
321,32,0,0,0,0.441437128058918,2025,970,11100,1.46955395454253,0.392461487277442,575.385158362181,114.285714285714,10,7,34,1,6145,506330
321,33,0,0,0,0.403865292597486,1715,910,9835,1.4248649180902,0.398786357752708,562.268255924856,120.714285714286,10,7,34,1,4500,519540
321,34,0,0,0,0.419933389349928,2015,1050,10180,1.31047988829851,0.39221229889663,518.475762023541,117.142857142857,10,7,34,1,3345,531670
321,35,0,0,0,0.469250182936983,1755,1615,10860,2.15962084903837,0.380734627147921,459.944044911468,122.857142857143,10,7,34,1,4165,544680
321,36,0,0,0,0.41613977005227,2000,1045,17125,1.19421572310495,0.393295539634413,467.458197693771,118.75,30,12,131,1,8060,568010
321,37,0,0,0,0.409336215076022,1920,1065,19245,1.7712432971557,0.408104347438674,447.518720164027,123.75,30,12,131,1,3720,588840
321,38,0,0,0,0.398679450339369,1985,1035,10475,1.31500877519726,0.414164649614515,443.873085707723,124.285714285714,10,7,34,1,4995,602320
321,39,0,0,0,0.430842898647742,1760,885,22805,1.50871919424315,0.421307459898031,464.644530824674,114,50,14,226,1,5125,627190
321,40,0,0,0,0.381556201362984,1885,1105,11600,1.57391216593738,0.388888941970143,449.473426058749,107.5,10,7,34,1,5295,641175
321,41,0,0,0,0.445818754525785,1550,815,11950,1.55015816200853,0.412494207352819,506.17291029111,120.714285714286,10,7,34,1,10720,661500
321,42,0,0,0,0.441045829691857,1835,995,11085,1.53647132102383,0.390593991316832,550.419066456257,122.142857142857,10,7,34,1,8560,678945
321,43,0,0,0,0.489205699291658,1870,815,10945,2.59249477384276,0.41005226147574,528.633198500974,129.285714285714,10,7,34,1,6055,694040
321,44,0,0,0,0.478307865860462,1815,860,11055,1.19076483337136,0.380264379204554,485.988124152729,123.571428571429,10,7,34,1,4700,707490
321,45,0,0,0,0.49174277303278,1805,790,11495,1.60559522491288,0.408875090377502,411.45107561398,110.625,10,7,34,1,4980,720850
321,46,0,0,0,0.458155187860861,2175,1125,11505,1.856534455627,0.404509900572565,498.825084726455,125.714285714286,10,7,34,1,6275,736625
321,47,0,0,0,0.388784108283211,2180,990,12030,1.33116072495937,0.421550638950905,597.747945276991,124.285714285714,10,7,34,1,6260,753000
321,48,0,0,0,0.435090975364939,2070,990,12085,1.70718943790347,0.405143675129347,420.959341342599,106.875,10,7,34,1,9480,771545
321,49,0,0,0,0.43350218124223,1550,1270,10750,1.44797832433284,0.381724601930985,480.572446736344,130,10,7,34,1,8100,788310
321,50,0,0,0,0.429581291190224,1620,925,11355,1.23037776185949,0.410296319704813,448.013505667852,125.714285714286,10,7,34,1,7425,805150
321,51,0,0,0,0.497487042438792,1885,795,11210,1.73303789852054,0.397127916092217,474.47874164572,123.571428571429,10,7,34,1,11710,826210
321,52,0,0,0,0.385335104161376,1870,1030,17535,1.21346789639157,0.395229662816146,498.260809030637,120,30,12,131,1,7265,849180
321,53,0,0,0,0.428363371591933,1690,885,6865,1.85732090537102,0.405220577699435,587.307102189245,122,10,5,31,1,7535,862500
321,54,0,0,0,0.470777843215204,2435,1020,7525,1.46760395470219,0.392359557643806,504.927215400243,123,10,5,31,1,3245,871800
321,55,0,0,0,0.524376787157667,1635,835,10055,1.45400143225627,0.419169116604153,505.764030431504,126.428571428571,10,7,34,1,3295,883865
321,56,0,0,0,0.456192071806695,1860,895,11075,1.48779300920424,0.414979043298068,458.271338972848,120.714285714286,10,7,34,1,3180,896170
321,57,0,0,0,0.400917402091919,1770,950,7485,1.52441723248267,0.410247360839877,596.237351557699,124,10,5,31,1,6285,908520
